ID;Colony;Prec;Trtm;Frg;Species;Species_short;Day;Region;Tank_n;gray_sum
Spi;D;ST;Control;3;Stylophora pistillata;S. pistillata;1;Fiji;Tank_3;71,10018797
Spi;D;ST;Heat;4;Stylophora pistillata;S. pistillata;0;Fiji;Tank_4;78,53703903
Spi;D;ST;Heat;4;Stylophora pistillata;S. pistillata;1;Fiji;Tank_4;184,34341320
Spi;D;VT;Control;1;Stylophora pistillata;S. pistillata;0;Fiji;Tank_1;74,58983955
Spi;D;VT;Control;1;Stylophora pistillata;S. pistillata;1;Fiji;Tank_1;74,98692147
Spi;D;VT;Heat;2;Stylophora pistillata;S. pistillata;0;Fiji;Tank_2;62,20788173
Spi;D;VT;Heat;2;Stylophora pistillata;S. pistillata;1;Fiji;Tank_2;171,75543040
Spi;D;VT;Control;3;Stylophora pistillata;S. pistillata;0;Fiji;Tank_3;60,21626193
Spi;D;VT;Control;3;Stylophora pistillata;S. pistillata;1;Fiji;Tank_3;56,50580695
Spi;D;VT;Heat;4;Stylophora pistillata;S. pistillata;0;Fiji;Tank_4;64,78627751
Spi;D;VT;Heat;4;Stylophora pistillata;S. pistillata;1;Fiji;Tank_4;177,69286130
Spi;E;Ambient;Control;1;Stylophora pistillata;S. pistillata;0;Fiji;Tank_1;114,47602230
Spi;E;Ambient;Control;1;Stylophora pistillata;S. pistillata;1;Fiji;Tank_1;121,56486500
Spi;E;Ambient;Heat;2;Stylophora pistillata;S. pistillata;0;Fiji;Tank_2;93,73818336
Spi;E;Ambient;Heat;2;Stylophora pistillata;S. pistillata;1;Fiji;Tank_2;162,49397240
Spi;E;Ambient;Control;3;Stylophora pistillata;S. pistillata;0;Fiji;Tank_3;102,78636500
Spi;E;Ambient;Control;3;Stylophora pistillata;S. pistillata;1;Fiji;Tank_3;103,29861000
Spi;E;Ambient;Heat;4;Stylophora pistillata;S. pistillata;0;Fiji;Tank_4;113,17517480
Spi;E;Ambient;Heat;4;Stylophora pistillata;S. pistillata;1;Fiji;Tank_4;182,56283490
Spi;E;ST;Control;1;Stylophora pistillata;S. pistillata;0;Fiji;Tank_1;133,13322800
Spi;E;ST;Control;1;Stylophora pistillata;S. pistillata;1;Fiji;Tank_1;140,15568820
Spi;E;ST;Heat;2;Stylophora pistillata;S. pistillata;0;Fiji;Tank_2;122,15562510
Spi;E;ST;Heat;2;Stylophora pistillata;S. pistillata;1;Fiji;Tank_2;198,23781440
Spi;E;ST;Control;3;Stylophora pistillata;S. pistillata;0;Fiji;Tank_3;115,95919020
Spi;E;ST;Control;3;Stylophora pistillata;S. pistillata;1;Fiji;Tank_3;124,23684070
Spi;E;ST;Heat;4;Stylophora pistillata;S. pistillata;0;Fiji;Tank_4;124,59529790
Spi;E;ST;Heat;4;Stylophora pistillata;S. pistillata;1;Fiji;Tank_4;205,61959270
Spi;E;VT;Control;1;Stylophora pistillata;S. pistillata;0;Fiji;Tank_1;93,00513586
Spi;E;VT;Control;1;Stylophora pistillata;S. pistillata;1;Fiji;Tank_1;95,77988080
Spi;E;VT;Heat;2;Stylophora pistillata;S. pistillata;0;Fiji;Tank_2;101,33429310
Spi;E;VT;Heat;2;Stylophora pistillata;S. pistillata;1;Fiji;Tank_2;197,22992300
Spi;E;VT;Control;3;Stylophora pistillata;S. pistillata;0;Fiji;Tank_3;105,53291220
Spi;E;VT;Control;3;Stylophora pistillata;S. pistillata;1;Fiji;Tank_3;120,81507520
Spi;E;VT;Heat;4;Stylophora pistillata;S. pistillata;0;Fiji;Tank_4;109,50661850
Spi;E;VT;Heat;4;Stylophora pistillata;S. pistillata;1;Fiji;Tank_4;199,51636420
Gfa;14;Ambient;Control;1;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_1;104,96560520
Gfa;14;Ambient;Control;1;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_1;102,36428350
Gfa;14;Ambient;Heat;2;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_2;73,65045096
Gfa;14;Ambient;Heat;2;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_2;101,97591180
Gfa;14;Ambient;Control;3;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_3;89,94274976
Gfa;14;Ambient;Control;3;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_3;86,22370024
Gfa;14;Ambient;Heat;4;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_4;61,15089889
Gfa;14;Ambient;Heat;4;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_4;102,26442900
Gfa;14;ST;Control;1;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_1;91,46905671
Gfa;14;ST;Control;1;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_1;92,29914993
Gfa;14;ST;Heat;2;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_2;63,44638920
Gfa;14;ST;Heat;2;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_2;88,52364490
Gfa;14;ST;Control;3;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_3;66,53798749
Gfa;14;ST;Control;3;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_3;71,64276983
Gfa;14;ST;Heat;4;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_4;67,56419063
Gfa;14;ST;Heat;4;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_4;90,65071136
Gfa;14;VT;Control;1;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_1;88,02247212
Gfa;14;VT;Control;1;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_1;101,56629460
Gfa;14;VT;Heat;2;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_2;80,07156657
Gfa;14;VT;Heat;2;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_2;104,05951510
Gfa;14;VT;Control;3;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_3;75,24184871
Gfa;14;VT;Control;3;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_3;80,49527214
Gfa;14;VT;Heat;4;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_4;60,71534440
Gfa;14;VT;Heat;4;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_4;85,53931555
Gfa;31;Ambient;Control;1;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_1;72,96626383
Gfa;31;Ambient;Control;1;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_1;86,72684446
Gfa;31;Ambient;Heat;2;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_2;66,07374435
Gfa;31;Ambient;Heat;2;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_2;137,77002940
Gfa;31;Ambient;Control;3;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_3;57,83420546
Gfa;31;Ambient;Control;3;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_3;76,14642009
Gfa;31;Ambient;Heat;4;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_4;66,31908751
Gfa;31;Ambient;Heat;4;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_4;152,35225390
Gfa;31;ST;Control;1;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_1;79,89283054
Gfa;31;ST;Control;1;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_1;96,64676709
Gfa;31;ST;Heat;2;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_2;71,44047013
Gfa;31;ST;Heat;2;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_2;108,72661390
Gfa;31;ST;Control;3;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_3;54,72728631
Gfa;31;ST;Control;3;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_3;76,85081464
Gfa;31;ST;Heat;4;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_4;63,20406443
Gfa;31;ST;Heat;4;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_4;100,04954040
Gfa;31;VT;Control;1;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_1;63,94213556
Gfa;31;VT;Control;1;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_1;85,38334238
Gfa;31;VT;Heat;2;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_2;58,33991785
Gfa;31;VT;Heat;2;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_2;86,73668405
Gfa;31;VT;Control;3;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_3;63,50984452
Gfa;31;VT;Control;3;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_3;73,48662120
Gfa;31;VT;Heat;4;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_4;56,51325091
Gfa;31;VT;Heat;4;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_4;99,52999708
Gfa;60;Ambient;Control;1;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_1;61,83150339
Gfa;60;Ambient;Control;1;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_1;75,97603095
Gfa;60;Ambient;Heat;2;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_2;65,99435013
Gfa;60;Ambient;Heat;2;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_2;103,75275660
Gfa;60;Ambient;Control;3;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_3;64,04482525
Gfa;60;Ambient;Control;3;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_3;78,38254523
Gfa;60;Ambient;Heat;4;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_4;60,45176103
Gfa;60;Ambient;Heat;4;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_4;110,70165690
Gfa;60;ST;Control;1;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_1;66,88930490
Gfa;60;ST;Control;1;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_1;76,25793842
Gfa;60;ST;Heat;2;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_2;67,26788449
Gfa;60;ST;Heat;2;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_2;92,71134210
Gfa;60;ST;Control;3;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_3;64,84867193
Gfa;60;ST;Control;3;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_3;75,01738336
Gfa;60;ST;Heat;4;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_4;71,64028570
Gfa;60;ST;Heat;4;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_4;100,89410560
Gfa;60;VT;Control;1;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_1;64,85619463
Gfa;60;VT;Control;1;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_1;82,44534990
Gfa;60;VT;Heat;2;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_2;69,09659159
Gfa;60;VT;Heat;2;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_2;83,79602167
Gfa;60;VT;Control;3;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_3;61,30842334
Gfa;60;VT;Control;3;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_3;79,90429756
Gfa;60;VT;Heat;4;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_4;55,06266702
Gfa;60;VT;Heat;4;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_4;91,54854438
Gfa;6;Ambient;Control;1;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_1;74,64672559
Gfa;6;Ambient;Control;1;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_1;73,42945804
Gfa;6;Ambient;Heat;2;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_2;89,86143019
Gfa;6;Ambient;Heat;2;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_2;176,01917200
Gfa;6;Ambient;Control;3;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_3;81,69991412
Gfa;6;Ambient;Control;3;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_3;82,18258449
Gfa;6;Ambient;Heat;4;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_4;74,73319757
Gfa;6;Ambient;Heat;4;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_4;182,52720540
Gfa;6;ST;Control;1;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_1;87,93835612
Gfa;6;ST;Control;1;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_1;97,23387021
Gfa;6;ST;Heat;2;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_2;81,99019573
Gfa;6;ST;Heat;2;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_2;109,09070600
Gfa;6;ST;Control;3;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_3;75,14096623
Gfa;6;ST;Control;3;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_3;86,21156813
Gfa;6;ST;Heat;4;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_4;80,11068671
Gfa;6;ST;Heat;4;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_4;112,51677160
Gfa;6;VT;Control;1;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_1;85,12195587
Gfa;6;VT;Control;1;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_1;91,87550189
Gfa;6;VT;Heat;2;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_2;86,97899565
Gfa;6;VT;Heat;2;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_2;111,50684420
Gfa;6;VT;Control;3;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_3;73,13975286
Gfa;6;VT;Control;3;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_3;75,26706003
Gfa;6;VT;Heat;4;Galaxea fascicularis;G. fascicularis;0;Red Sea;Tank_4;73,69991448
Gfa;6;VT;Heat;4;Galaxea fascicularis;G. fascicularis;3;Red Sea;Tank_4;116,56972520
Pru;A;Ambient;Control;1;Porites rus;P. rus;0;Indo-Pacific;Tank_5;82,54155781
Pru;A;Ambient;Control;1;Porites rus;P. rus;2;Indo-Pacific;Tank_5;68,76559561
Pru;A;Ambient;Heat;2;Porites rus;P. rus;0;Indo-Pacific;Tank_6;77,35316093
Pru;A;Ambient;Heat;2;Porites rus;P. rus;2;Indo-Pacific;Tank_6;127,19423760
Pru;A;Ambient;Control;3;Porites rus;P. rus;0;Indo-Pacific;Tank_7;81,39508886
Pru;A;Ambient;Control;3;Porites rus;P. rus;2;Indo-Pacific;Tank_7;84,53444381
Pru;A;Ambient;Heat;4;Porites rus;P. rus;0;Indo-Pacific;Tank_8;59,83013626
Pru;A;Ambient;Heat;4;Porites rus;P. rus;2;Indo-Pacific;Tank_8;95,48543037
Pru;A;ST;Control;1;Porites rus;P. rus;0;Indo-Pacific;Tank_5;93,77108021
Pru;A;ST;Control;1;Porites rus;P. rus;2;Indo-Pacific;Tank_5;85,58205708
Pru;A;ST;Heat;2;Porites rus;P. rus;0;Indo-Pacific;Tank_6;81,00692281
Pru;A;ST;Heat;2;Porites rus;P. rus;2;Indo-Pacific;Tank_6;121,89033240
Pru;A;ST;Control;3;Porites rus;P. rus;0;Indo-Pacific;Tank_7;84,61944623
Pru;A;ST;Control;3;Porites rus;P. rus;2;Indo-Pacific;Tank_7;72,18808006
Pru;A;ST;Heat;4;Porites rus;P. rus;0;Indo-Pacific;Tank_8;89,55394225
Pru;A;ST;Heat;4;Porites rus;P. rus;2;Indo-Pacific;Tank_8;126,13977030
Pru;A;VT;Control;1;Porites rus;P. rus;0;Indo-Pacific;Tank_5;87,56472196
Pru;A;VT;Control;1;Porites rus;P. rus;2;Indo-Pacific;Tank_5;89,60011766
Pru;A;VT;Heat;2;Porites rus;P. rus;0;Indo-Pacific;Tank_6;87,22701274
Pru;A;VT;Heat;2;Porites rus;P. rus;2;Indo-Pacific;Tank_6;130,37449190
Pru;A;VT;Control;3;Porites rus;P. rus;0;Indo-Pacific;Tank_7;98,45494327
Pru;A;VT;Control;3;Porites rus;P. rus;2;Indo-Pacific;Tank_7;91,57752489
Pru;A;VT;Heat;4;Porites rus;P. rus;0;Indo-Pacific;Tank_8;67,02173157
Pru;A;VT;Heat;4;Porites rus;P. rus;2;Indo-Pacific;Tank_8;109,99783790
Pru;C;Ambient;Control;1;Porites rus;P. rus;0;Indo-Pacific;Tank_5;81,98636399
Pru;C;Ambient;Control;1;Porites rus;P. rus;2;Indo-Pacific;Tank_5;50,56643970
Pru;C;Ambient;Heat;2;Porites rus;P. rus;0;Indo-Pacific;Tank_6;88,21255962
Pru;C;Ambient;Heat;2;Porites rus;P. rus;2;Indo-Pacific;Tank_6;108,48027150
Pru;C;Ambient;Control;3;Porites rus;P. rus;0;Indo-Pacific;Tank_7;84,67553581
Pru;C;Ambient;Control;3;Porites rus;P. rus;2;Indo-Pacific;Tank_7;96,93383719
Pru;C;Ambient;Heat;4;Porites rus;P. rus;0;Indo-Pacific;Tank_8;79,88237892
Pru;C;Ambient;Heat;4;Porites rus;P. rus;2;Indo-Pacific;Tank_8;120,98197250
Pru;C;ST;Control;1;Porites rus;P. rus;0;Indo-Pacific;Tank_5;76,04170245
Pru;C;ST;Control;1;Porites rus;P. rus;2;Indo-Pacific;Tank_5;81,09063563
Pru;C;ST;Heat;2;Porites rus;P. rus;0;Indo-Pacific;Tank_6;85,21264724
Pru;C;ST;Heat;2;Porites rus;P. rus;2;Indo-Pacific;Tank_6;90,95350432
Pru;C;ST;Control;3;Porites rus;P. rus;0;Indo-Pacific;Tank_7;93,76401473
Pru;C;ST;Control;3;Porites rus;P. rus;2;Indo-Pacific;Tank_7;96,16541989
Pru;C;ST;Heat;4;Porites rus;P. rus;0;Indo-Pacific;Tank_8;75,07522326
Pru;C;ST;Heat;4;Porites rus;P. rus;2;Indo-Pacific;Tank_8;75,86377678
Pru;C;VT;Control;1;Porites rus;P. rus;0;Indo-Pacific;Tank_5;86,82478232
Pru;C;VT;Control;1;Porites rus;P. rus;2;Indo-Pacific;Tank_5;79,49961741
Pru;C;VT;Heat;2;Porites rus;P. rus;0;Indo-Pacific;Tank_6;98,99716166
Pru;C;VT;Heat;2;Porites rus;P. rus;2;Indo-Pacific;Tank_6;106,03099560
Pru;C;VT;Control;3;Porites rus;P. rus;0;Indo-Pacific;Tank_7;95,65294298
Pru;C;VT;Control;3;Porites rus;P. rus;2;Indo-Pacific;Tank_7;103,39337550
Pru;C;VT;Heat;4;Porites rus;P. rus;0;Indo-Pacific;Tank_8;84,05109480
Pru;C;VT;Heat;4;Porites rus;P. rus;2;Indo-Pacific;Tank_8;79,55581299
Pru;D;Ambient;Control;1;Porites rus;P. rus;0;Indo-Pacific;Tank_5;78,28001798
Pru;D;Ambient;Control;1;Porites rus;P. rus;2;Indo-Pacific;Tank_5;88,73058859
Pru;D;Ambient;Heat;2;Porites rus;P. rus;0;Indo-Pacific;Tank_6;91,97482128
Pru;D;Ambient;Heat;2;Porites rus;P. rus;2;Indo-Pacific;Tank_6;121,72146390
Pru;D;Ambient;Control;3;Porites rus;P. rus;0;Indo-Pacific;Tank_7;95,05172741
Pru;D;Ambient;Control;3;Porites rus;P. rus;2;Indo-Pacific;Tank_7;91,62765248
Pru;D;Ambient;Heat;4;Porites rus;P. rus;0;Indo-Pacific;Tank_8;81,10736364
Pru;D;Ambient;Heat;4;Porites rus;P. rus;2;Indo-Pacific;Tank_8;129,96013470
Pru;D;ST;Control;1;Porites rus;P. rus;0;Indo-Pacific;Tank_5;104,80688480
Pru;D;ST;Control;1;Porites rus;P. rus;2;Indo-Pacific;Tank_5;100,50564430
Pru;D;ST;Heat;2;Porites rus;P. rus;0;Indo-Pacific;Tank_6;93,51910690
Pru;D;ST;Heat;2;Porites rus;P. rus;2;Indo-Pacific;Tank_6;132,87245940
Pru;D;ST;Control;3;Porites rus;P. rus;0;Indo-Pacific;Tank_7;78,02825760
Pru;D;ST;Control;3;Porites rus;P. rus;2;Indo-Pacific;Tank_7;74,28252297
Pru;D;ST;Heat;4;Porites rus;P. rus;0;Indo-Pacific;Tank_8;101,88047650
Pru;D;ST;Heat;4;Porites rus;P. rus;2;Indo-Pacific;Tank_8;116,35223970
Pru;D;VT;Control;1;Porites rus;P. rus;0;Indo-Pacific;Tank_5;89,87117440
Pru;D;VT;Control;1;Porites rus;P. rus;2;Indo-Pacific;Tank_5;92,35679486
Pru;D;VT;Heat;2;Porites rus;P. rus;0;Indo-Pacific;Tank_6;71,13875719
Pru;D;VT;Heat;2;Porites rus;P. rus;2;Indo-Pacific;Tank_6;135,65968150
Pru;D;VT;Control;3;Porites rus;P. rus;0;Indo-Pacific;Tank_7;89,40532009
Pru;D;VT;Control;3;Porites rus;P. rus;2;Indo-Pacific;Tank_7;78,10830649
Pru;D;VT;Heat;4;Porites rus;P. rus;0;Indo-Pacific;Tank_8;94,19446505
Pru;D;VT;Heat;4;Porites rus;P. rus;2;Indo-Pacific;Tank_8;102,65898710
Pru;E;Ambient;Control;1;Porites rus;P. rus;0;Indo-Pacific;Tank_5;90,90422033
Pru;E;Ambient;Control;1;Porites rus;P. rus;2;Indo-Pacific;Tank_5;85,69920944
Pru;E;Ambient;Heat;2;Porites rus;P. rus;0;Indo-Pacific;Tank_6;86,10480029
Pru;E;Ambient;Heat;2;Porites rus;P. rus;2;Indo-Pacific;Tank_6;123,65010210
Pru;E;Ambient;Control;3;Porites rus;P. rus;0;Indo-Pacific;Tank_7;75,45490660
Pru;E;Ambient;Control;3;Porites rus;P. rus;2;Indo-Pacific;Tank_7;65,82661217
Pru;E;Ambient;Heat;4;Porites rus;P. rus;0;Indo-Pacific;Tank_8;95,88747206
Pru;E;Ambient;Heat;4;Porites rus;P. rus;2;Indo-Pacific;Tank_8;142,68554220
Pru;E;ST;Control;1;Porites rus;P. rus;0;Indo-Pacific;Tank_5;87,19255283
Pru;E;ST;Control;1;Porites rus;P. rus;2;Indo-Pacific;Tank_5;72,74589968
Pru;E;ST;Heat;2;Porites rus;P. rus;0;Indo-Pacific;Tank_6;99,24931820
Pru;E;ST;Heat;2;Porites rus;P. rus;2;Indo-Pacific;Tank_6;120,72691300
Pru;E;ST;Control;3;Porites rus;P. rus;0;Indo-Pacific;Tank_7;91,71978786
Pru;E;ST;Control;3;Porites rus;P. rus;2;Indo-Pacific;Tank_7;82,60775333
Pru;E;ST;Heat;4;Porites rus;P. rus;0;Indo-Pacific;Tank_8;73,46817186
Pru;E;ST;Heat;4;Porites rus;P. rus;2;Indo-Pacific;Tank_8;99,42301280
Pru;E;VT;Control;1;Porites rus;P. rus;0;Indo-Pacific;Tank_5;90,27517837
Pru;E;VT;Control;1;Porites rus;P. rus;2;Indo-Pacific;Tank_5;92,35224735
Pru;E;VT;Heat;2;Porites rus;P. rus;0;Indo-Pacific;Tank_6;82,96994756
Pru;E;VT;Heat;2;Porites rus;P. rus;2;Indo-Pacific;Tank_6;119,99033470
Pru;E;VT;Control;3;Porites rus;P. rus;0;Indo-Pacific;Tank_7;74,95444341
Pru;E;VT;Control;3;Porites rus;P. rus;2;Indo-Pacific;Tank_7;69,60822414
Pru;E;VT;Heat;4;Porites rus;P. rus;0;Indo-Pacific;Tank_8;88,83568350
Pru;E;VT;Heat;4;Porites rus;P. rus;2;Indo-Pacific;Tank_8;112,97987070
Pru;L;Ambient;Control;1;Porites rus;P. rus;0;Red Sea;Tank_9;105,37335580
Pru;L;Ambient;Control;1;Porites rus;P. rus;2;Red Sea;Tank_9;101,82056390
Pru;L;Ambient;Heat;2;Porites rus;P. rus;0;Red Sea;Tank_10;95,91479428
Pru;L;Ambient;Heat;2;Porites rus;P. rus;2;Red Sea;Tank_10;135,27658320
Pru;L;Ambient;Control;3;Porites rus;P. rus;0;Red Sea;Tank_11;97,97326918
Pru;L;Ambient;Control;3;Porites rus;P. rus;2;Red Sea;Tank_11;98,25935110
Pru;L;Ambient;Heat;4;Porites rus;P. rus;0;Red Sea;Tank_12;103,45953050
Pru;L;Ambient;Heat;4;Porites rus;P. rus;2;Red Sea;Tank_12;123,37934310
Pru;L;ST;Control;1;Porites rus;P. rus;0;Red Sea;Tank_9;96,65330511
Pru;L;ST;Control;1;Porites rus;P. rus;2;Red Sea;Tank_9;109,99577490
Pru;L;ST;Heat;2;Porites rus;P. rus;0;Red Sea;Tank_10;100,09952430
Pru;L;ST;Heat;2;Porites rus;P. rus;2;Red Sea;Tank_10;126,12603580
Pru;L;ST;Control;3;Porites rus;P. rus;0;Red Sea;Tank_11;116,22034140
Pru;L;ST;Control;3;Porites rus;P. rus;2;Red Sea;Tank_11;125,41151220
Pru;L;ST;Heat;4;Porites rus;P. rus;0;Red Sea;Tank_12;106,52759350
Pru;L;ST;Heat;4;Porites rus;P. rus;2;Red Sea;Tank_12;136,10576990
Pru;L;VT;Control;1;Porites rus;P. rus;0;Red Sea;Tank_9;104,22764230
Pru;L;VT;Control;1;Porites rus;P. rus;2;Red Sea;Tank_9;104,70265900
Pru;L;VT;Heat;2;Porites rus;P. rus;0;Red Sea;Tank_10;85,37065677
Pru;L;VT;Heat;2;Porites rus;P. rus;2;Red Sea;Tank_10;126,81450030
Pru;L;VT;Control;3;Porites rus;P. rus;0;Red Sea;Tank_11;102,52590560
Pru;L;VT;Control;3;Porites rus;P. rus;2;Red Sea;Tank_11;117,91701910
Pru;L;VT;Heat;4;Porites rus;P. rus;0;Red Sea;Tank_12;84,78199312
Pru;L;VT;Heat;4;Porites rus;P. rus;2;Red Sea;Tank_12;114,05130310
Pru;M;Ambient;Control;1;Porites rus;P. rus;0;Red Sea;Tank_9;92,51285293
Pru;M;Ambient;Control;1;Porites rus;P. rus;2;Red Sea;Tank_9;88,19871202
Pru;M;Ambient;Heat;2;Porites rus;P. rus;0;Red Sea;Tank_10;93,90870936
Pru;M;Ambient;Heat;2;Porites rus;P. rus;2;Red Sea;Tank_10;114,11653870
Pru;M;Ambient;Control;3;Porites rus;P. rus;0;Red Sea;Tank_11;104,98907040
Pru;M;Ambient;Control;3;Porites rus;P. rus;2;Red Sea;Tank_11;105,51779210
Pru;M;Ambient;Heat;4;Porites rus;P. rus;0;Red Sea;Tank_12;99,43653156
Pru;M;Ambient;Heat;4;Porites rus;P. rus;2;Red Sea;Tank_12;127,03221970
Pru;M;ST;Control;1;Porites rus;P. rus;0;Red Sea;Tank_9;92,60079170
Pru;M;ST;Control;1;Porites rus;P. rus;2;Red Sea;Tank_9;97,77776896
Pru;M;ST;Heat;2;Porites rus;P. rus;0;Red Sea;Tank_10;84,51669645
Pru;M;ST;Heat;2;Porites rus;P. rus;2;Red Sea;Tank_10;108,70459760
Pru;M;ST;Control;3;Porites rus;P. rus;0;Red Sea;Tank_11;107,85499520
Pru;M;ST;Control;3;Porites rus;P. rus;2;Red Sea;Tank_11;98,21062300
Pru;M;ST;Heat;4;Porites rus;P. rus;0;Red Sea;Tank_12;110,46551540
Pru;M;ST;Heat;4;Porites rus;P. rus;2;Red Sea;Tank_12;143,03160600
Pru;M;VT;Control;1;Porites rus;P. rus;0;Red Sea;Tank_9;113,46526640
Pru;M;VT;Control;1;Porites rus;P. rus;2;Red Sea;Tank_9;108,95707030
Pru;M;VT;Heat;2;Porites rus;P. rus;0;Red Sea;Tank_10;116,87089560
Pru;M;VT;Heat;2;Porites rus;P. rus;2;Red Sea;Tank_10;137,26925660
Pru;M;VT;Control;3;Porites rus;P. rus;0;Red Sea;Tank_11;92,90590610
Pru;M;VT;Control;3;Porites rus;P. rus;2;Red Sea;Tank_11;100,34126740
