t,Date,Exp_date,Day,Time,ID,Species_ID,Species,Colony,Prec,Tank_n,Treatment,Meas_type,Frg_n,ML,F,Fm,YII,obs,Survived_day,Status,Region,Year
3853256336,2022-02-05,Day01,1,20:58:56,Pve_G_VT_04,Pve,Pocillopora verrucosa,G,VT,Tank_12,Heat,Dark,04,10,0.351,0.599,0.414,1,NA,NA,Red Sea,2015
3853256438,2022-02-05,Day01,1,21:00:38,Pve_G_ST_04,Pve,Pocillopora verrucosa,G,ST,Tank_12,Heat,Dark,04,10,0.237,0.4,0.408,1,NA,NA,Red Sea,2015
3853256543,2022-02-05,Day01,1,21:02:23,Pve_F_VT_04,Pve,Pocillopora verrucosa,F,VT,Tank_12,Heat,Dark,04,10,0.694,0.725,0.043,1,NA,NA,Indonesia,NA
3853256649,2022-02-05,Day01,1,21:04:09,Pve_F_ST_04,Pve,Pocillopora verrucosa,F,ST,Tank_12,Heat,Dark,04,10,0.477,0.531,0.102,1,NA,NA,Indonesia,NA
3853256700,2022-02-05,Day01,1,21:05:00,Pve_3_Control_04,Pve,Pocillopora verrucosa,03,Ambient,Tank_12,Heat,Dark,04,10,0.221,0.286,0.227,1,NA,NA,Red Sea,2019
3853256733,2022-02-05,Day01,1,21:05:33,Pve_F_Control_04,Pve,Pocillopora verrucosa,F,Ambient,Tank_12,Heat,Dark,04,10,0.408,0.441,0.075,1,NA,NA,Indonesia,NA
3853256808,2022-02-05,Day01,1,21:06:48,Pve_G_Control_04,Pve,Pocillopora verrucosa,G,Ambient,Tank_12,Heat,Dark,04,10,0.256,0.303,0.155,1,NA,NA,Red Sea,2015
3853256850,2022-02-05,Day01,1,21:07:30,Pve_3_VT_04,Pve,Pocillopora verrucosa,03,VT,Tank_12,Heat,Dark,04,10,0.181,0.221,0.181,1,NA,NA,Red Sea,2019
3853256899,2022-02-05,Day01,1,21:08:19,Pve_3_ST_04,Pve,Pocillopora verrucosa,03,ST,Tank_12,Heat,Dark,04,10,0.179,0.249,0.281,1,NA,NA,Red Sea,2019
3853257659,2022-02-05,Day01,1,21:20:59,Spi_D_ST_02,Spi,Stylophora pistillata,D,ST,Tank_2,Heat,Dark,02,10,0.348,0.446,0.22,1,NA,NA,Fiji,NA
3853257689,2022-02-05,Day01,1,21:21:29,Spi_A_VT_02,Spi,Stylophora pistillata,A,VT,Tank_2,Heat,Dark,02,10,0.429,0.544,0.211,1,NA,NA,Fiji,NA
3853257757,2022-02-05,Day01,1,21:22:37,Spi_D_VT_02,Spi,Stylophora pistillata,D,VT,Tank_2,Heat,Dark,02,10,0.353,0.411,0.141,1,NA,NA,Fiji,NA
3853257798,2022-02-05,Day01,1,21:23:18,Spi_C_VT_02,Spi,Stylophora pistillata,C,VT,Tank_2,Heat,Dark,02,10,0.395,0.442,0.106,1,NA,NA,Fiji,NA
3853257832,2022-02-05,Day01,1,21:23:52,Spi_A_ST_02,Spi,Stylophora pistillata,A,ST,Tank_2,Heat,Dark,02,10,0.402,0.46,0.126,1,NA,NA,Fiji,NA
3853257869,2022-02-05,Day01,1,21:24:29,Spi_C_ST_02,Spi,Stylophora pistillata,C,ST,Tank_2,Heat,Dark,02,10,0.426,0.452,0.058,1,NA,NA,Fiji,NA
3853257905,2022-02-05,Day01,1,21:25:05,Spi_E_ST_02,Spi,Stylophora pistillata,E,ST,Tank_2,Heat,Dark,02,10,0.23,0.282,0.184,1,NA,NA,Fiji,NA
3853257955,2022-02-05,Day01,1,21:25:55,Spi_B_ST_02,Spi,Stylophora pistillata,B,ST,Tank_2,Heat,Dark,02,10,0.161,0.199,0.191,1,NA,NA,Fiji,NA
3853258006,2022-02-05,Day01,1,21:26:46,Spi_A_Control_02,Spi,Stylophora pistillata,A,Ambient,Tank_2,Heat,Dark,02,10,0.153,0.204,0.25,1,NA,NA,Fiji,NA
3853258072,2022-02-05,Day01,1,21:27:52,Spi_D_Control_02,Spi,Stylophora pistillata,D,Ambient,Tank_2,Heat,Dark,02,10,0.327,0.352,0.071,1,NA,NA,Fiji,NA
3853258137,2022-02-05,Day01,1,21:28:57,Spi_E_VT_02,Spi,Stylophora pistillata,E,VT,Tank_2,Heat,Dark,02,10,0.281,0.331,0.151,1,NA,NA,Fiji,NA
3853258171,2022-02-05,Day01,1,21:29:31,Spi_C_Control_02,Spi,Stylophora pistillata,C,Ambient,Tank_2,Heat,Dark,02,10,0.523,0.557,0.061,1,NA,NA,Fiji,NA
3853258225,2022-02-05,Day01,1,21:30:25,Spi_E_Control_02,Spi,Stylophora pistillata,E,Ambient,Tank_2,Heat,Dark,02,10,0.658,0.69,0.046,1,NA,NA,Fiji,NA
3853258275,2022-02-05,Day01,1,21:31:15,Spi_B_VT_02,Spi,Stylophora pistillata,B,VT,Tank_2,Heat,Dark,02,10,0.182,0.206,0.117,1,NA,NA,Fiji,NA
3853258327,2022-02-05,Day01,1,21:32:07,Spi_B_Control_02,Spi,Stylophora pistillata,B,Ambient,Tank_2,Heat,Dark,02,10,0.512,0.515,0.006,1,NA,NA,Fiji,NA
3853258473,2022-02-05,Day01,1,21:34:33,Spi_B_ST_03,Spi,Stylophora pistillata,B,ST,Tank_3,Control,Dark,03,10,0.417,1.395,0.701,1,NA,NA,Fiji,NA
3853258512,2022-02-05,Day01,1,21:35:12,Spi_D_VT_03,Spi,Stylophora pistillata,D,VT,Tank_3,Control,Dark,03,10,0.595,1.742,0.658,1,NA,NA,Fiji,NA
3853258554,2022-02-05,Day01,1,21:35:54,Spi_D_ST_03,Spi,Stylophora pistillata,D,ST,Tank_3,Control,Dark,03,10,0.601,1.737,0.654,1,NA,NA,Fiji,NA
3853258593,2022-02-05,Day01,1,21:36:33,Spi_E_VT_03,Spi,Stylophora pistillata,E,VT,Tank_3,Control,Dark,03,10,0.421,1.378,0.694,1,NA,NA,Fiji,NA
3853258639,2022-02-05,Day01,1,21:37:19,Spi_C_ST_03,Spi,Stylophora pistillata,C,ST,Tank_3,Control,Dark,03,10,0.396,1.188,0.667,1,NA,NA,Fiji,NA
3853258678,2022-02-05,Day01,1,21:37:58,Spi_A_VT_03,Spi,Stylophora pistillata,A,VT,Tank_3,Control,Dark,03,10,0.564,1.587,0.645,1,NA,NA,Fiji,NA
3853258722,2022-02-05,Day01,1,21:38:42,Spi_C_VT_03,Spi,Stylophora pistillata,C,VT,Tank_3,Control,Dark,03,10,0.315,0.909,0.653,1,NA,NA,Fiji,NA
3853258754,2022-02-05,Day01,1,21:39:14,Spi_B_VT_03,Spi,Stylophora pistillata,B,VT,Tank_3,Control,Dark,03,10,0.584,1.875,0.689,1,NA,NA,Fiji,NA
3853258785,2022-02-05,Day01,1,21:39:45,Spi_A_ST_03,Spi,Stylophora pistillata,A,ST,Tank_3,Control,Dark,03,10,0.55,1.642,0.665,1,NA,NA,Fiji,NA
3853258847,2022-02-05,Day01,1,21:40:47,Spi_A_Control_03,Spi,Stylophora pistillata,A,Ambient,Tank_3,Control,Dark,03,10,0.622,1.762,0.647,1,NA,NA,Fiji,NA
3853258883,2022-02-05,Day01,1,21:41:23,Spi_E_Control_03,Spi,Stylophora pistillata,E,Ambient,Tank_3,Control,Dark,03,10,0.442,1.508,0.707,1,NA,NA,Fiji,NA
3853258925,2022-02-05,Day01,1,21:42:05,Spi_B_Control_03,Spi,Stylophora pistillata,B,Ambient,Tank_3,Control,Dark,03,10,0.491,1.632,0.699,1,NA,NA,Fiji,NA
3853258954,2022-02-05,Day01,1,21:42:34,Spi_C_Control_03,Spi,Stylophora pistillata,C,Ambient,Tank_3,Control,Dark,03,10,0.391,1.249,0.687,1,NA,NA,Fiji,NA
3853258987,2022-02-05,Day01,1,21:43:07,Spi_E_ST_03,Spi,Stylophora pistillata,E,ST,Tank_3,Control,Dark,03,10,0.349,1.021,0.658,1,NA,NA,Fiji,NA
3853259045,2022-02-05,Day01,1,21:44:05,Spi_D_Control_03,Spi,Stylophora pistillata,D,Ambient,Tank_3,Control,Dark,03,10,0.483,1.378,0.649,1,NA,NA,Fiji,NA
3853259178,2022-02-05,Day01,1,21:46:18,Spi_B_ST_04,Spi,Stylophora pistillata,B,ST,Tank_4,Heat,Dark,04,10,0.244,0.301,0.189,1,NA,NA,Fiji,NA
3853259216,2022-02-05,Day01,1,21:46:56,Spi_C_ST_04,Spi,Stylophora pistillata,C,ST,Tank_4,Heat,Dark,04,10,0.247,0.336,0.265,1,NA,NA,Fiji,NA
3853259256,2022-02-05,Day01,1,21:47:36,Spi_B_VT_04,Spi,Stylophora pistillata,B,VT,Tank_4,Heat,Dark,04,10,0.28,0.321,0.128,1,NA,NA,Fiji,NA
3853259314,2022-02-05,Day01,1,21:48:34,Spi_D_ST_04,Spi,Stylophora pistillata,D,ST,Tank_4,Heat,Dark,04,10,0.252,0.355,0.29,1,NA,NA,Fiji,NA
3853259344,2022-02-05,Day01,1,21:49:04,Spi_E_VT_04,Spi,Stylophora pistillata,E,VT,Tank_4,Heat,Dark,04,10,0.263,0.315,0.165,1,NA,NA,Fiji,NA
3853259375,2022-02-05,Day01,1,21:49:35,Spi_A_VT_04,Spi,Stylophora pistillata,A,VT,Tank_4,Heat,Dark,04,10,0.331,0.391,0.153,1,NA,NA,Fiji,NA
3853259448,2022-02-05,Day01,1,21:50:48,Spi_C_VT_04,Spi,Stylophora pistillata,C,VT,Tank_4,Heat,Dark,04,10,0.416,0.476,0.126,1,NA,NA,Fiji,NA
3853259488,2022-02-05,Day01,1,21:51:28,Spi_A_ST_04,Spi,Stylophora pistillata,A,ST,Tank_4,Heat,Dark,04,10,0.398,0.439,0.093,1,NA,NA,Fiji,NA
3853259519,2022-02-05,Day01,1,21:51:59,Spi_E_Control_04,Spi,Stylophora pistillata,E,Ambient,Tank_4,Heat,Dark,04,10,0.449,0.523,0.141,1,NA,NA,Fiji,NA
3853259569,2022-02-05,Day01,1,21:52:49,Spi_B_Control_04,Spi,Stylophora pistillata,B,Ambient,Tank_4,Heat,Dark,04,10,0.44,0.459,0.041,1,NA,NA,Fiji,NA
3853259603,2022-02-05,Day01,1,21:53:23,Spi_A_Control_04,Spi,Stylophora pistillata,A,Ambient,Tank_4,Heat,Dark,04,10,0.466,0.523,0.109,1,NA,NA,Fiji,NA
3853259643,2022-02-05,Day01,1,21:54:03,Spi_C_Control_04,Spi,Stylophora pistillata,C,Ambient,Tank_4,Heat,Dark,04,10,0.608,0.64,0.05,1,NA,NA,Fiji,NA
3853259689,2022-02-05,Day01,1,21:54:49,Spi_D_Control_04,Spi,Stylophora pistillata,D,Ambient,Tank_4,Heat,Dark,04,10,0.316,0.358,0.117,1,NA,NA,Fiji,NA
3853259724,2022-02-05,Day01,1,21:55:24,Spi_E_ST_04,Spi,Stylophora pistillata,E,ST,Tank_4,Heat,Dark,04,10,0.289,0.334,0.135,1,NA,NA,Fiji,NA
3853259866,2022-02-05,Day01,1,21:57:46,Spi_D_VT_04_DUPLiCATO,Spi,Stylophora pistillata,D,VT,Tank_4,Heat,Dark,04,10,0.366,0.443,0.174,1,NA,NA,Fiji,NA
3853260014,2022-02-05,Day01,1,22:00:14,Pve_A_ST_01,Pve,Pocillopora verrucosa,A,ST,Tank_5,Control,Dark,01,10,0.372,1.228,0.697,1,NA,NA,Red Sea,2015
3853260076,2022-02-05,Day01,1,22:01:16,Pve_B_ST_01,Pve,Pocillopora verrucosa,B,ST,Tank_5,Control,Dark,01,10,0.463,1.584,0.708,1,NA,NA,Indonesia,NA
3853260128,2022-02-05,Day01,1,22:02:08,Pve_E_ST_01,Pve,Pocillopora verrucosa,E,ST,Tank_5,Control,Dark,01,10,0.377,1.119,0.663,1,NA,NA,Indonesia,NA
3853260160,2022-02-05,Day01,1,22:02:40,Pve_C_ST_01,Pve,Pocillopora verrucosa,C,ST,Tank_5,Control,Dark,01,10,0.462,1.539,0.7,1,NA,NA,Red Sea,2015
3853260194,2022-02-05,Day01,1,22:03:14,Pve_A_VT_01,Pve,Pocillopora verrucosa,A,VT,Tank_5,Control,Dark,01,10,0.496,1.666,0.702,1,NA,NA,Red Sea,2015
3853260233,2022-02-05,Day01,1,22:03:53,Pve_E_VT_01,Pve,Pocillopora verrucosa,E,VT,Tank_5,Control,Dark,01,10,0.374,1.167,0.68,1,NA,NA,Indonesia,NA
3853260292,2022-02-05,Day01,1,22:04:52,Pve_E_Control_01,Pve,Pocillopora verrucosa,E,Ambient,Tank_5,Control,Dark,01,10,0.371,1.154,0.679,1,NA,NA,Indonesia,NA
3853260333,2022-02-05,Day01,1,22:05:33,Pve_C_VT_01,Pve,Pocillopora verrucosa,C,VT,Tank_5,Control,Dark,01,10,0.482,1.612,0.701,1,NA,NA,Red Sea,2015
3853260366,2022-02-05,Day01,1,22:06:06,Pve_B_VT_01,Pve,Pocillopora verrucosa,B,VT,Tank_5,Control,Dark,01,10,0.459,1.396,0.671,1,NA,NA,Indonesia,NA
3853260408,2022-02-05,Day01,1,22:06:48,Pve_B_Control_01,Pve,Pocillopora verrucosa,B,Ambient,Tank_5,Control,Dark,01,10,0.506,1.766,0.713,1,NA,NA,Indonesia,NA
3853260442,2022-02-05,Day01,1,22:07:22,Pve_C_Control_01,Pve,Pocillopora verrucosa,C,Ambient,Tank_5,Control,Dark,01,10,0.509,1.838,0.723,1,NA,NA,Red Sea,2015
3853260476,2022-02-05,Day01,1,22:07:56,Pve_A_Control_01,Pve,Pocillopora verrucosa,A,Ambient,Tank_5,Control,Dark,01,10,0.501,1.761,0.716,1,NA,NA,Red Sea,2015
3853251879,2022-02-05,Day01,1,19:44:39,Pve_A_ST_02,Pve,Pocillopora verrucosa,A,ST,Tank_6,Heat,Dark,02,10,0.54,0.595,0.092,1,NA,NA,Red Sea,2015
3853251922,2022-02-05,Day01,1,19:45:22,Pve_B_ST_02,Pve,Pocillopora verrucosa,B,ST,Tank_6,Heat,Dark,02,10,0.487,0.508,0.041,1,NA,NA,Indonesia,NA
3853251983,2022-02-05,Day01,1,19:46:23,Pve_E_ST_02,Pve,Pocillopora verrucosa,E,ST,Tank_6,Heat,Dark,02,10,0.171,0.368,0.535,1,NA,NA,Indonesia,NA
3853252036,2022-02-05,Day01,1,19:47:16,Pve_C_ST_02,Pve,Pocillopora verrucosa,C,ST,Tank_6,Heat,Dark,02,10,0.56,0.618,0.094,1,NA,NA,Red Sea,2015
3853252146,2022-02-05,Day01,1,19:49:06,Pve_A_VT_02,Pve,Pocillopora verrucosa,A,VT,Tank_6,Heat,Dark,02,10,0.39,0.416,0.062,1,NA,NA,Red Sea,2015
3853252199,2022-02-05,Day01,1,19:49:59,Pve_E_VT_02,Pve,Pocillopora verrucosa,E,VT,Tank_6,Heat,Dark,02,10,0.3,0.498,0.398,1,NA,NA,Indonesia,NA
3853252311,2022-02-05,Day01,1,19:51:51,Pve_B_VT_02,Pve,Pocillopora verrucosa,B,VT,Tank_6,Heat,Dark,02,10,0.464,0.481,0.035,1,NA,NA,Indonesia,NA
3853252384,2022-02-05,Day01,1,19:53:04,Pve_E_Control_02,Pve,Pocillopora verrucosa,E,Ambient,Tank_6,Heat,Dark,02,10,0.321,0.364,0.118,1,NA,NA,Indonesia,NA
3853252433,2022-02-05,Day01,1,19:53:53,Pve_B_Control_02,Pve,Pocillopora verrucosa,B,Ambient,Tank_6,Heat,Dark,02,10,0.901,0.916,0.016,1,NA,NA,Indonesia,NA
3853252501,2022-02-05,Day01,1,19:55:01,Pve_C_Control_02,Pve,Pocillopora verrucosa,C,Ambient,Tank_6,Heat,Dark,02,10,0.667,0.716,0.068,1,NA,NA,Red Sea,2015
3853252545,2022-02-05,Day01,1,19:55:45,Pve_A_Control_02,Pve,Pocillopora verrucosa,A,Ambient,Tank_6,Heat,Dark,02,10,0.821,0.863,0.049,1,NA,NA,Red Sea,2015
3853252619,2022-02-05,Day01,1,19:56:59,Pve_C_VT_02,Pve,Pocillopora verrucosa,C,VT,Tank_6,Heat,Dark,02,10,0.806,0.858,0.061,1,NA,NA,Red Sea,2015
3853252789,2022-02-05,Day01,1,19:59:49,Pve_G_ST_01,Pve,Pocillopora verrucosa,G,ST,Tank_7,Control,Dark,01,10,0.614,1.959,0.687,1,NA,NA,Red Sea,2015
3853252860,2022-02-05,Day01,1,20:01:00,Pve_F_ST_01,Pve,Pocillopora verrucosa,F,ST,Tank_7,Control,Dark,01,10,0.487,1.57,0.69,1,NA,NA,Indonesia,NA
3853252904,2022-02-05,Day01,1,20:01:44,Pve_3_ST_01,Pve,Pocillopora verrucosa,03,ST,Tank_7,Control,Dark,01,10,0.408,1.402,0.709,1,NA,NA,Red Sea,2019
3853252946,2022-02-05,Day01,1,20:02:26,Pve_F_VT_01,Pve,Pocillopora verrucosa,F,VT,Tank_7,Control,Dark,01,10,0.538,1.601,0.664,1,NA,NA,Indonesia,NA
3853252998,2022-02-05,Day01,1,20:03:18,Pve_G_VT_01,Pve,Pocillopora verrucosa,G,VT,Tank_7,Control,Dark,01,10,0.477,1.629,0.707,1,NA,NA,Red Sea,2015
3853253041,2022-02-05,Day01,1,20:04:01,Pve_F_Control_01,Pve,Pocillopora verrucosa,F,Ambient,Tank_7,Control,Dark,01,10,0.456,1.407,0.676,1,NA,NA,Indonesia,NA
3853253087,2022-02-05,Day01,1,20:04:47,Pve_G_Control_01,Pve,Pocillopora verrucosa,G,Ambient,Tank_7,Control,Dark,01,10,0.509,1.617,0.685,1,NA,NA,Red Sea,2015
3853253135,2022-02-05,Day01,1,20:05:35,Pve_3_Control_01,Pve,Pocillopora verrucosa,03,Ambient,Tank_7,Control,Dark,01,10,0.509,1.816,0.72,1,NA,NA,Red Sea,2019
3853253172,2022-02-05,Day01,1,20:06:12,Pve_3_VT_01,Pve,Pocillopora verrucosa,03,VT,Tank_7,Control,Dark,01,10,0.533,1.804,0.705,1,NA,NA,Red Sea,2019
3853253293,2022-02-05,Day01,1,20:08:13,Pve_G_ST_02,Pve,Pocillopora verrucosa,G,ST,Tank_8,Heat,Dark,02,10,0.243,0.5,0.514,1,NA,NA,Red Sea,2015
3853253384,2022-02-05,Day01,1,20:09:44,Pve_F_ST_02,Pve,Pocillopora verrucosa,F,ST,Tank_8,Heat,Dark,02,10,0.292,0.513,0.431,1,NA,NA,Indonesia,NA
3853253430,2022-02-05,Day01,1,20:10:30,Pve_3_ST_02,Pve,Pocillopora verrucosa,03,ST,Tank_8,Heat,Dark,02,10,0.164,0.252,0.349,1,NA,NA,Red Sea,2019
3853253573,2022-02-05,Day01,1,20:12:53,Pve_G_VT_02,Pve,Pocillopora verrucosa,G,VT,Tank_8,Heat,Dark,02,10,0.403,1.106,0.636,1,NA,NA,Red Sea,2015
3853253625,2022-02-05,Day01,1,20:13:45,Pve_F_Control_02,Pve,Pocillopora verrucosa,F,Ambient,Tank_8,Heat,Dark,02,10,0.503,0.596,0.156,1,NA,NA,Indonesia,NA
3853253680,2022-02-05,Day01,1,20:14:40,Pve_F_VT_02,Pve,Pocillopora verrucosa,F,VT,Tank_8,Heat,Dark,02,10,0.296,0.579,0.489,1,NA,NA,Indonesia,NA
3853253716,2022-02-05,Day01,1,20:15:16,Pve_G_Control_02,Pve,Pocillopora verrucosa,G,Ambient,Tank_8,Heat,Dark,02,10,0.241,0.313,0.23,1,NA,NA,Red Sea,2015
3853253766,2022-02-05,Day01,1,20:16:06,Pve_3_Control_02,Pve,Pocillopora verrucosa,03,Ambient,Tank_8,Heat,Dark,02,10,0.269,0.278,0.032,1,NA,NA,Red Sea,2019
3853253844,2022-02-05,Day01,1,20:17:24,Pve_3_VT_02,Pve,Pocillopora verrucosa,03,VT,Tank_8,Heat,Dark,02,10,0.239,0.317,0.246,1,NA,NA,Red Sea,2019
3853254038,2022-02-05,Day01,1,20:20:38,Pve_A_VT_03,Pve,Pocillopora verrucosa,A,VT,Tank_9,Control,Dark,03,10,0.444,1.57,0.717,1,NA,NA,Red Sea,2015
3853254071,2022-02-05,Day01,1,20:21:11,Pve_C_ST_03,Pve,Pocillopora verrucosa,C,ST,Tank_9,Control,Dark,03,10,0.51,1.776,0.713,1,NA,NA,Red Sea,2015
3853254129,2022-02-05,Day01,1,20:22:09,Pve_A_ST_03,Pve,Pocillopora verrucosa,A,ST,Tank_9,Control,Dark,03,10,0.507,1.605,0.684,1,NA,NA,Red Sea,2015
3853254169,2022-02-05,Day01,1,20:22:49,Pve_C_VT_03,Pve,Pocillopora verrucosa,C,VT,Tank_9,Control,Dark,03,10,0.535,1.784,0.7,1,NA,NA,Red Sea,2015
3853254231,2022-02-05,Day01,1,20:23:51,Pve_B_ST_03,Pve,Pocillopora verrucosa,B,ST,Tank_9,Control,Dark,03,10,0.471,1.443,0.674,1,NA,NA,Indonesia,NA
3853254291,2022-02-05,Day01,1,20:24:51,Pve_E_ST_03,Pve,Pocillopora verrucosa,E,ST,Tank_9,Control,Dark,03,10,0.395,1.285,0.693,1,NA,NA,Indonesia,NA
3853254368,2022-02-05,Day01,1,20:26:08,Pve_A_Control_03,Pve,Pocillopora verrucosa,A,Ambient,Tank_9,Control,Dark,03,10,0.401,1.239,0.676,1,NA,NA,Red Sea,2015
3853254429,2022-02-05,Day01,1,20:27:09,Pve_C_Control_03,Pve,Pocillopora verrucosa,C,Ambient,Tank_9,Control,Dark,03,10,0.48,1.584,0.697,1,NA,NA,Red Sea,2015
3853254473,2022-02-05,Day01,1,20:27:53,Pve_B_Control_03,Pve,Pocillopora verrucosa,B,Ambient,Tank_9,Control,Dark,03,10,0.483,1.639,0.705,1,NA,NA,Indonesia,NA
3853254521,2022-02-05,Day01,1,20:28:41,Pve_E_Control_03,Pve,Pocillopora verrucosa,E,Ambient,Tank_9,Control,Dark,03,10,0.419,1.361,0.692,1,NA,NA,Indonesia,NA
3853254573,2022-02-05,Day01,1,20:29:33,Pve_E_VT_03,Pve,Pocillopora verrucosa,E,VT,Tank_9,Control,Dark,03,10,0.382,1.291,0.704,1,NA,NA,Indonesia,NA
3853254610,2022-02-05,Day01,1,20:30:10,Pve_B_VT_03,Pve,Pocillopora verrucosa,B,VT,Tank_9,Control,Dark,03,10,0.442,1.288,0.657,1,NA,NA,Indonesia,NA
3854807282,2022-02-23,Day15,15,19:48:02,Pve_B_VT_03,Pve,Pocillopora verrucosa,B,VT,Tank_C3,Control,Dark,03,10,0.529,1.701,0.689,1,30,1,Indonesia,NA
3854807320,2022-02-23,Day15,15,19:48:40,Pve_3_Control_03,Pve,Pocillopora verrucosa,03,Ambient,Tank_C3,Control,Dark,03,10,0.528,1.859,0.716,1,30,1,Red Sea,2019
3854807379,2022-02-23,Day15,15,19:49:39,Pve_F_Control_03,Pve,Pocillopora verrucosa,F,Ambient,Tank_C3,Control,Dark,03,10,0.413,1.375,0.7,1,30,1,Indonesia,NA
3854807418,2022-02-23,Day15,15,19:50:18,Pve_G_Control_03,Pve,Pocillopora verrucosa,G,Ambient,Tank_C3,Control,Dark,03,10,0.521,1.381,0.623,1,30,1,Red Sea,2015
3854807452,2022-02-23,Day15,15,19:50:52,Pve_3_VT_03,Pve,Pocillopora verrucosa,03,VT,Tank_C3,Control,Dark,03,10,0.318,1.124,0.717,1,30,1,Red Sea,2019
3854807516,2022-02-23,Day15,15,19:51:56,Pve_G_ST_03,Pve,Pocillopora verrucosa,G,ST,Tank_C3,Control,Dark,03,10,0.598,1.858,0.678,1,30,1,Red Sea,2015
3854807566,2022-02-23,Day15,15,19:52:46,Pve_F_ST_03,Pve,Pocillopora verrucosa,F,ST,Tank_C3,Control,Dark,03,10,0.444,1.441,0.692,1,30,1,Indonesia,NA
3854807598,2022-02-23,Day15,15,19:53:18,Pve_G_VT_03,Pve,Pocillopora verrucosa,G,VT,Tank_C3,Control,Dark,03,10,0.561,1.873,0.7,1,30,1,Red Sea,2015
3854807656,2022-02-23,Day15,15,19:54:16,Pve_F_VT_03,Pve,Pocillopora verrucosa,F,VT,Tank_C3,Control,Dark,03,10,0.478,1.578,0.697,1,30,1,Indonesia,NA
3854807709,2022-02-23,Day15,15,19:55:09,Pve_B_Control_03,Pve,Pocillopora verrucosa,B,Ambient,Tank_C3,Control,Dark,03,10,0.544,1.85,0.706,1,30,1,Indonesia,NA
3854807765,2022-02-23,Day15,15,19:56:05,Pve_3_ST_03,Pve,Pocillopora verrucosa,03,ST,Tank_C3,Control,Dark,03,10,0.584,1.915,0.695,1,30,1,Red Sea,2019
3854807828,2022-02-23,Day15,15,19:57:08,Pve_E_Control_03,Pve,Pocillopora verrucosa,E,Ambient,Tank_C3,Control,Dark,03,10,0.42,1.464,0.713,1,30,1,Indonesia,NA
3854807875,2022-02-23,Day15,15,19:57:55,Pve_A_Control_03,Pve,Pocillopora verrucosa,A,Ambient,Tank_C3,Control,Dark,03,10,0.465,1.583,0.706,1,30,1,Red Sea,2015
3854807934,2022-02-23,Day15,15,19:58:54,Pve_C_Control_03,Pve,Pocillopora verrucosa,C,Ambient,Tank_C3,Control,Dark,03,10,0.496,1.712,0.71,1,30,1,Red Sea,2015
3854807965,2022-02-23,Day15,15,19:59:25,Pve_B_ST_03,Pve,Pocillopora verrucosa,B,ST,Tank_C3,Control,Dark,03,10,0.535,1.664,0.678,1,30,1,Indonesia,NA
3854807997,2022-02-23,Day15,15,19:59:57,Pve_E_ST_03,Pve,Pocillopora verrucosa,E,ST,Tank_C3,Control,Dark,03,10,0.399,1.312,0.696,1,30,1,Indonesia,NA
3854808033,2022-02-23,Day15,15,20:00:33,Pve_C_VT_03,Pve,Pocillopora verrucosa,C,VT,Tank_C3,Control,Dark,03,10,0.48,1.487,0.677,1,30,1,Red Sea,2015
3854808117,2022-02-23,Day15,15,20:01:57,Pve_A_VT_03,Pve,Pocillopora verrucosa,A,VT,Tank_C3,Control,Dark,03,10,0.428,1.305,0.672,1,30,1,Red Sea,2015
3854808179,2022-02-23,Day15,15,20:02:59,Pve_A_ST_03,Pve,Pocillopora verrucosa,A,ST,Tank_C3,Control,Dark,03,10,0.419,1.212,0.654,1,30,1,Red Sea,2015
3854808224,2022-02-23,Day15,15,20:03:44,Pve_C_ST_03,Pve,Pocillopora verrucosa,C,ST,Tank_C3,Control,Dark,03,10,0.548,1.84,0.702,1,30,1,Red Sea,2015
3854808270,2022-02-23,Day15,15,20:04:30,Pve_E_VT_03,Pve,Pocillopora verrucosa,E,VT,Tank_C3,Control,Dark,03,10,0.425,1.521,0.721,1,30,1,Indonesia,NA
3854808343,2022-02-23,Day15,15,20:05:43,Spi_A_VT_03,Spi,Stylophora pistillata,A,VT,Tank_C3,Control,Dark,03,10,0.718,2.057,0.651,1,30,1,Fiji,NA
3854808378,2022-02-23,Day15,15,20:06:18,Spi_C_VT_03,Spi,Stylophora pistillata,C,VT,Tank_C3,Control,Dark,03,10,0.355,0.973,0.635,1,30,1,Fiji,NA
3854808448,2022-02-23,Day15,15,20:07:28,Spi_B_ST_03,Spi,Stylophora pistillata,B,ST,Tank_C3,Control,Dark,03,10,0.33,0.708,0,1,13,2,Fiji,NA
3854808485,2022-02-23,Day15,15,20:08:05,Spi_D_ST_03,Spi,Stylophora pistillata,D,ST,Tank_C3,Control,Dark,03,10,0.534,1.479,0.639,1,30,1,Fiji,NA
3854808523,2022-02-23,Day15,15,20:08:43,Spi_C_ST_03,Spi,Stylophora pistillata,C,ST,Tank_C3,Control,Dark,03,10,0.45,1.637,0.725,1,30,1,Fiji,NA
3854808556,2022-02-23,Day15,15,20:09:16,Spi_B_VT_03,Spi,Stylophora pistillata,B,VT,Tank_C3,Control,Dark,03,10,0.589,1.875,0.686,1,30,1,Fiji,NA
3854808584,2022-02-23,Day15,15,20:09:44,Spi_D_VT_03,Spi,Stylophora pistillata,D,VT,Tank_C3,Control,Dark,03,10,0.763,2.084,0.634,1,30,1,Fiji,NA
