Species;Species_ID;Colony;Prec;Frg_n;Treatment;Day;Tank_n;Region;F;Fm;YII;obs;Survived_day;Status
Acropora muricata;Amu;C;Ambient;2;Heat;0;Tank_2;Indonesia;0,392;0,994;0,606;2;NA;NA
Acropora muricata;Amu;C;Ambient;2;Heat;0;Tank_2;Indonesia;0,392;0,983;0,601;3;NA;NA
Acropora muricata;Amu;C;ST;2;Heat;0;Tank_2;Indonesia;0,642;1,339;0,521;1;NA;NA
Acropora muricata;Amu;C;ST;2;Heat;0;Tank_2;Indonesia;0,525;1,027;0,489;2;NA;NA
Acropora muricata;Amu;C;ST;2;Heat;0;Tank_2;Indonesia;0,518;1,075;0,518;3;NA;NA
Acropora muricata;Amu;C;VT;2;Heat;0;Tank_2;Indonesia;0,814;1,288;0,368;1;NA;NA
Acropora muricata;Amu;C;VT;2;Heat;0;Tank_2;Indonesia;0,657;1,138;0,423;2;NA;NA
Acropora muricata;Amu;C;VT;2;Heat;0;Tank_2;Indonesia;0,397;0,687;0,422;3;NA;NA
Acropora muricata;Amu;A;ST;2;Heat;0;Tank_2;Indonesia;0,965;1,481;0,348;1;NA;NA
Acropora muricata;Amu;A;ST;2;Heat;0;Tank_2;Indonesia;0,876;1,418;0,382;2;NA;NA
Acropora muricata;Amu;A;ST;2;Heat;0;Tank_2;Indonesia;0,636;0,959;0,337;3;NA;NA
Acropora muricata;Amu;A;Ambient;2;Heat;0;Tank_2;Indonesia;0,418;1,090;0,617;1;NA;NA
Acropora muricata;Amu;A;Ambient;2;Heat;0;Tank_2;Indonesia;0,604;1,557;0,612;2;NA;NA
Acropora muricata;Amu;A;Ambient;2;Heat;0;Tank_2;Indonesia;0,414;1,085;0,618;3;NA;NA
Acropora muricata;Amu;R;VT;1;Control;0;Tank_3;Australia;0,443;1,188;0,627;1;NA;NA
Acropora muricata;Amu;R;VT;1;Control;0;Tank_3;Australia;0,468;1,169;0,600;2;NA;NA
Acropora muricata;Amu;R;VT;1;Control;0;Tank_3;Australia;0,345;0,863;0,600;3;NA;NA
Acropora muricata;Amu;R;Ambient;1;Control;0;Tank_3;Australia;0,374;1,053;0,645;1;NA;NA
Acropora muricata;Amu;R;Ambient;1;Control;0;Tank_3;Australia;0,275;0,798;0,655;2;NA;NA
Acropora muricata;Amu;R;Ambient;1;Control;0;Tank_3;Australia;0,303;0,833;0,636;3;NA;NA
Acropora muricata;Amu;Q;VT;1;Control;0;Tank_3;Australia;0,410;0,950;0,568;1;NA;NA
Acropora muricata;Amu;Q;VT;1;Control;0;Tank_3;Australia;0,504;1,182;0,574;2;NA;NA
Acropora muricata;Amu;Q;VT;1;Control;0;Tank_3;Australia;0,447;1,084;0,588;3;NA;NA
Acropora muricata;Amu;L;Ambient;1;Control;0;Tank_3;Australia;0,565;1,415;0,601;1;NA;NA
Acropora muricata;Amu;L;Ambient;1;Control;0;Tank_3;Australia;0,585;1,475;0,603;2;NA;NA
Acropora muricata;Amu;L;Ambient;1;Control;0;Tank_3;Australia;0,563;1,466;0,616;3;NA;NA
Acropora muricata;Amu;Q;ST;1;Control;0;Tank_3;Australia;0,434;1,110;0,609;1;NA;NA
Acropora muricata;Amu;Q;ST;1;Control;0;Tank_3;Australia;0,408;1,046;0,610;2;NA;NA
Acropora muricata;Amu;Q;ST;1;Control;0;Tank_3;Australia;0,319;0,668;0,522;3;NA;NA
Acropora muricata;Amu;L;VT;1;Control;0;Tank_3;Australia;0,757;1,342;0,436;1;NA;NA
Acropora muricata;Amu;L;VT;1;Control;0;Tank_3;Australia;0,895;1,542;0,420;2;NA;NA
Acropora muricata;Amu;L;VT;1;Control;0;Tank_3;Australia;0,593;1,032;0,425;3;NA;NA
Acropora muricata;Amu;N;ST;1;Control;0;Tank_3;Australia;0,703;1,282;0,452;1;NA;NA
Acropora muricata;Amu;N;ST;1;Control;0;Tank_3;Australia;0,702;1,272;0,448;2;NA;NA
Acropora muricata;Amu;N;ST;1;Control;0;Tank_3;Australia;0,838;1,589;0,473;3;NA;NA
Acropora muricata;Amu;N;VT;1;Control;0;Tank_3;Australia;0,717;1,402;0,489;1;NA;NA
Acropora muricata;Amu;N;VT;1;Control;0;Tank_3;Australia;0,756;1,376;0,451;2;NA;NA
Acropora muricata;Amu;N;VT;1;Control;0;Tank_3;Australia;0,546;1,265;0,568;3;NA;NA
Acropora muricata;Amu;R;ST;1;Control;0;Tank_3;Australia;0,460;1,095;0,580;1;NA;NA
Acropora muricata;Amu;R;ST;1;Control;0;Tank_3;Australia;0,348;0,808;0,569;2;NA;NA
Acropora muricata;Amu;R;ST;1;Control;0;Tank_3;Australia;0,332;0,801;0,586;3;NA;NA
Acropora muricata;Amu;Q;Ambient;1;Control;0;Tank_3;Australia;0,253;0,707;0,642;1;NA;NA
Acropora muricata;Amu;Q;Ambient;1;Control;0;Tank_3;Australia;0,441;1,165;0,621;2;NA;NA
Acropora muricata;Amu;Q;Ambient;1;Control;0;Tank_3;Australia;0,295;0,764;0,614;3;NA;NA
Acropora muricata;Amu;L;ST;1;Control;0;Tank_3;Australia;0,645;1,459;0,558;1;NA;NA
Acropora muricata;Amu;L;ST;1;Control;0;Tank_3;Australia;0,688;1,429;0,519;2;NA;NA
Acropora muricata;Amu;L;ST;1;Control;0;Tank_3;Australia;0,379;0,784;0,517;3;NA;NA
Acropora muricata;Amu;N;Ambient;1;Control;0;Tank_3;Australia;0,620;1,599;0,612;1;NA;NA
Acropora muricata;Amu;N;Ambient;1;Control;0;Tank_3;Australia;0,575;1,529;0,624;2;NA;NA
Acropora muricata;Amu;N;Ambient;1;Control;0;Tank_3;Australia;0,582;1,523;0,618;3;NA;NA
Acropora muricata;Amu;R;VT;2;Heat;0;Tank_4;Australia;0,495;1,160;0,573;1;NA;NA
Acropora muricata;Amu;R;VT;2;Heat;0;Tank_4;Australia;0,521;1,133;0,540;2;NA;NA
Acropora muricata;Amu;R;VT;2;Heat;0;Tank_4;Australia;0,320;0,736;0,565;3;NA;NA
Acropora muricata;Amu;R;Ambient;2;Heat;0;Tank_4;Australia;0,371;1,034;0,641;1;NA;NA
Acropora muricata;Amu;R;Ambient;2;Heat;0;Tank_4;Australia;0,417;1,091;0,618;2;NA;NA
Acropora muricata;Amu;R;Ambient;2;Heat;0;Tank_4;Australia;0,240;0,611;0,607;3;NA;NA
Acropora muricata;Amu;Q;ST;2;Heat;0;Tank_4;Australia;0,486;1,088;0,553;1;NA;NA
Acropora muricata;Amu;Q;ST;2;Heat;0;Tank_4;Australia;0,558;1,323;0,578;2;NA;NA
Acropora muricata;Amu;Q;ST;2;Heat;0;Tank_4;Australia;0,284;0,665;0,573;3;NA;NA
Acropora muricata;Amu;L;VT;2;Heat;0;Tank_4;Australia;0,582;1,163;0,500;1;NA;NA
Acropora muricata;Amu;L;VT;2;Heat;0;Tank_4;Australia;0,336;0,616;0,455;2;NA;NA
Acropora muricata;Amu;L;VT;2;Heat;0;Tank_4;Australia;0,488;1,058;0,539;3;NA;NA
Acropora muricata;Amu;R;ST;2;Heat;0;Tank_4;Australia;0,341;0,857;0,602;1;NA;NA
Acropora muricata;Amu;R;ST;2;Heat;0;Tank_4;Australia;0,416;1,025;0,594;2;NA;NA
Acropora muricata;Amu;R;ST;2;Heat;0;Tank_4;Australia;0,387;0,911;0,575;3;NA;NA
Acropora muricata;Amu;L;Ambient;2;Heat;0;Tank_4;Australia;0,440;1,083;0,594;1;NA;NA
Acropora muricata;Amu;L;Ambient;2;Heat;0;Tank_4;Australia;0,552;1,420;0,611;2;NA;NA
Acropora muricata;Amu;L;Ambient;2;Heat;0;Tank_4;Australia;0,543;1,319;0,588;3;NA;NA
Acropora muricata;Amu;L;ST;2;Heat;0;Tank_4;Australia;0,591;1,229;0,519;1;NA;NA
Acropora muricata;Amu;L;ST;2;Heat;0;Tank_4;Australia;0,565;1,231;0,541;2;NA;NA
Acropora muricata;Amu;L;ST;2;Heat;0;Tank_4;Australia;0,592;1,294;0,543;3;NA;NA
Acropora muricata;Amu;N;Ambient;2;Heat;0;Tank_4;Australia;0,644;1,650;0,610;1;NA;NA
Acropora muricata;Amu;N;Ambient;2;Heat;0;Tank_4;Australia;0,488;1,254;0,611;2;NA;NA
Acropora muricata;Amu;N;Ambient;2;Heat;0;Tank_4;Australia;0,372;0,917;0,594;3;NA;NA
Acropora muricata;Amu;N;ST;2;Heat;0;Tank_4;Australia;0,738;1,324;0,443;1;NA;NA
Acropora muricata;Amu;N;ST;2;Heat;0;Tank_4;Australia;0,593;1,079;0,450;2;NA;NA
Acropora muricata;Amu;N;ST;2;Heat;0;Tank_4;Australia;0,794;1,416;0,439;3;NA;NA
Acropora muricata;Amu;N;VT;2;Heat;0;Tank_4;Australia;0,828;1,661;0,502;1;NA;NA
Acropora muricata;Amu;N;VT;2;Heat;0;Tank_4;Australia;0,639;1,364;0,532;2;NA;NA
Acropora muricata;Amu;N;VT;2;Heat;0;Tank_4;Australia;0,577;1,208;0,522;3;NA;NA
Acropora muricata;Amu;Q;VT;2;Heat;0;Tank_4;Australia;0,413;0,953;0,567;1;NA;NA
Acropora muricata;Amu;Q;VT;2;Heat;0;Tank_4;Australia;0,535;1,269;0,578;2;NA;NA
Acropora muricata;Amu;Q;VT;2;Heat;0;Tank_4;Australia;0,548;1,258;0,564;3;NA;NA
Acropora muricata;Amu;Q;Ambient;2;Heat;0;Tank_4;Australia;0,314;0,858;0,634;1;NA;NA
Acropora muricata;Amu;Q;Ambient;2;Heat;0;Tank_4;Australia;0,391;1,002;0,610;2;NA;NA
Acropora muricata;Amu;Q;Ambient;2;Heat;0;Tank_4;Australia;0,493;1,268;0,611;3;NA;NA
Acropora muricata;Amu;A;ST;3;Control;0;Tank_5;Indonesia;0,745;1,379;0,460;1;NA;NA
Acropora muricata;Amu;A;ST;3;Control;0;Tank_5;Indonesia;0,720;1,305;0,448;2;NA;NA
Acropora muricata;Amu;A;ST;3;Control;0;Tank_5;Indonesia;0,506;1,212;0,583;3;NA;NA
Acropora muricata;Amu;A;Ambient;3;Control;0;Tank_5;Indonesia;0,350;0,957;0,634;1;NA;NA
Acropora muricata;Amu;A;Ambient;3;Control;0;Tank_5;Indonesia;0,559;1,477;0,622;2;NA;NA
Acropora muricata;Amu;A;Ambient;3;Control;0;Tank_5;Indonesia;0,352;0,982;0,642;3;NA;NA
Acropora muricata;Amu;B;Ambient;3;Control;0;Tank_5;Indonesia;0,385;1,019;0,622;1;NA;NA
Acropora muricata;Amu;B;Ambient;3;Control;0;Tank_5;Indonesia;0,286;0,704;0,594;2;NA;NA
Acropora muricata;Amu;B;Ambient;3;Control;0;Tank_5;Indonesia;0,466;1,214;0,616;3;NA;NA
Acropora muricata;Amu;D;Ambient;3;Control;0;Tank_5;Indonesia;0,523;1,615;0,676;1;NA;NA
Acropora muricata;Amu;D;Ambient;3;Control;0;Tank_5;Indonesia;0,506;1,442;0,649;2;NA;NA
Acropora muricata;Amu;D;Ambient;3;Control;0;Tank_5;Indonesia;0,419;1,077;0,611;3;NA;NA
Acropora muricata;Amu;C;ST;3;Control;0;Tank_5;Indonesia;0,476;0,894;0,468;1;NA;NA
Acropora muricata;Amu;C;ST;3;Control;0;Tank_5;Indonesia;0,777;1,550;0,499;2;NA;NA
Acropora muricata;Amu;C;ST;3;Control;0;Tank_5;Indonesia;0,565;1,158;0,512;3;NA;NA
Acropora muricata;Amu;C;Ambient;3;Control;0;Tank_5;Indonesia;0,513;1,281;0,600;1;NA;NA
Acropora muricata;Amu;C;Ambient;3;Control;0;Tank_5;Indonesia;0,405;0,996;0,593;2;NA;NA
Acropora muricata;Amu;C;Ambient;3;Control;0;Tank_5;Indonesia;0,377;0,975;0,613;3;NA;NA
Acropora muricata;Amu;B;ST;3;Control;0;Tank_5;Indonesia;0,798;1,538;0,481;1;NA;NA
Acropora muricata;Amu;B;ST;3;Control;0;Tank_5;Indonesia;0,749;1,651;0,546;2;NA;NA
Acropora muricata;Amu;B;ST;3;Control;0;Tank_5;Indonesia;0,656;1,317;0,502;3;NA;NA
Acropora muricata;Amu;D;VT;3;Control;0;Tank_5;Indonesia;0,531;0,831;0,361;1;NA;NA
Acropora muricata;Amu;D;VT;3;Control;0;Tank_5;Indonesia;0,555;0,915;0,393;2;NA;NA
Acropora muricata;Amu;D;VT;3;Control;0;Tank_5;Indonesia;0,832;1,426;0,417;3;NA;NA
Acropora muricata;Amu;D;ST;3;Control;0;Tank_5;Indonesia;0,661;1,021;0,353;1;NA;NA
Acropora muricata;Amu;D;ST;3;Control;0;Tank_5;Indonesia;0,676;1,361;0,503;2;NA;NA
Acropora muricata;Amu;D;ST;3;Control;0;Tank_5;Indonesia;0,649;1,236;0,475;3;NA;NA
Acropora muricata;Amu;A;VT;3;Control;0;Tank_5;Indonesia;0,877;1,554;0,436;1;NA;NA
Acropora muricata;Amu;A;VT;3;Control;0;Tank_5;Indonesia;1,015;1,747;0,419;2;NA;NA
Acropora muricata;Amu;A;VT;3;Control;0;Tank_5;Indonesia;0,708;1,250;0,434;3;NA;NA
Acropora muricata;Amu;B;VT;3;Control;0;Tank_5;Indonesia;0,559;1,068;0,477;1;NA;NA
Acropora muricata;Amu;B;VT;3;Control;0;Tank_5;Indonesia;0,629;1,151;0,454;2;NA;NA
Acropora muricata;Amu;B;VT;3;Control;0;Tank_5;Indonesia;0,774;1,344;0,424;3;NA;NA
Acropora muricata;Amu;C;VT;3;Control;0;Tank_5;Indonesia;0,470;0,846;0,444;1;NA;NA
Acropora muricata;Amu;C;VT;3;Control;0;Tank_5;Indonesia;0,790;1,387;0,430;2;NA;NA
Acropora muricata;Amu;C;VT;3;Control;0;Tank_5;Indonesia;0,616;1,144;0,462;3;NA;NA
Acropora muricata;Amu;D;ST;4;Heat;0;Tank_6;Indonesia;0,787;1,409;0,441;1;NA;NA
Acropora muricata;Amu;D;ST;4;Heat;0;Tank_6;Indonesia;0,768;1,558;0,507;2;NA;NA
Acropora muricata;Amu;D;ST;4;Heat;0;Tank_6;Indonesia;0,605;1,212;0,501;3;NA;NA
Acropora muricata;Amu;C;Ambient;4;Heat;0;Tank_6;Indonesia;0,511;1,299;0,607;1;NA;NA
Acropora muricata;Amu;C;Ambient;4;Heat;0;Tank_6;Indonesia;0,534;1,348;0,604;2;NA;NA
Acropora muricata;Amu;C;Ambient;4;Heat;0;Tank_6;Indonesia;0,282;0,732;0,615;3;NA;NA
Acropora muricata;Amu;A;VT;4;Heat;0;Tank_6;Indonesia;0,523;0,997;0,475;1;NA;NA
Acropora muricata;Amu;A;VT;4;Heat;0;Tank_6;Indonesia;0,433;0,792;0,453;2;NA;NA
Acropora muricata;Amu;A;VT;4;Heat;0;Tank_6;Indonesia;0,708;1,295;0,453;3;NA;NA
Acropora muricata;Amu;A;Ambient;4;Heat;0;Tank_6;Indonesia;0,427;1,054;0,595;1;NA;NA
Acropora muricata;Amu;A;Ambient;4;Heat;0;Tank_6;Indonesia;0,454;1,173;0,613;2;NA;NA
Acropora muricata;Amu;A;Ambient;4;Heat;0;Tank_6;Indonesia;0,408;1,016;0,598;3;NA;NA
Acropora muricata;Amu;B;VT;4;Heat;0;Tank_6;Indonesia;0,756;1,156;0,346;1;NA;NA
Acropora muricata;Amu;B;VT;4;Heat;0;Tank_6;Indonesia;0,666;0,963;0,308;2;NA;NA
Acropora muricata;Amu;B;VT;4;Heat;0;Tank_6;Indonesia;0,446;0,682;0,346;3;NA;NA
Acropora muricata;Amu;B;Ambient;4;Heat;0;Tank_6;Indonesia;0,532;1,223;0,565;1;NA;NA
Acropora muricata;Amu;B;Ambient;4;Heat;0;Tank_6;Indonesia;0,367;0,887;0,586;2;NA;NA
Acropora muricata;Amu;B;Ambient;4;Heat;0;Tank_6;Indonesia;0,444;1,099;0,596;3;NA;NA
Acropora muricata;Amu;A;ST;4;Heat;0;Tank_6;Indonesia;1,080;1,781;0,394;1;NA;NA
Acropora muricata;Amu;A;ST;4;Heat;0;Tank_6;Indonesia;0,822;1,320;0,377;2;NA;NA
Acropora muricata;Amu;A;ST;4;Heat;0;Tank_6;Indonesia;0,879;1,396;0,370;3;NA;NA
Acropora muricata;Amu;B;ST;4;Heat;0;Tank_6;Indonesia;0,639;1,149;0,444;1;NA;NA
Acropora muricata;Amu;B;ST;4;Heat;0;Tank_6;Indonesia;0,792;1,420;0,442;2;NA;NA
Acropora muricata;Amu;B;ST;4;Heat;0;Tank_6;Indonesia;0,675;1,168;0,422;3;NA;NA
Acropora muricata;Amu;C;VT;4;Heat;0;Tank_6;Indonesia;0,666;1,076;0,381;1;NA;NA
Acropora muricata;Amu;C;VT;4;Heat;0;Tank_6;Indonesia;0,741;1,225;0,395;2;NA;NA
Acropora muricata;Amu;C;VT;4;Heat;0;Tank_6;Indonesia;0,822;1,484;0,446;3;NA;NA
Acropora muricata;Amu;D;Ambient;4;Heat;0;Tank_6;Indonesia;0,396;0,994;0,602;1;NA;NA
Acropora muricata;Amu;D;Ambient;4;Heat;0;Tank_6;Indonesia;0,534;1,334;0,600;2;NA;NA
Acropora muricata;Amu;D;Ambient;4;Heat;0;Tank_6;Indonesia;0,359;0,889;0,596;3;NA;NA
Acropora muricata;Amu;D;VT;4;Heat;0;Tank_6;Indonesia;0,394;0,639;0,383;1;NA;NA
Acropora muricata;Amu;D;VT;4;Heat;0;Tank_6;Indonesia;0,906;1,414;0,359;2;NA;NA
Acropora muricata;Amu;D;VT;4;Heat;0;Tank_6;Indonesia;0,834;1,328;0,372;3;NA;NA
Acropora muricata;Amu;C;ST;4;Heat;0;Tank_6;Indonesia;0,680;1,297;0,476;1;NA;NA
Acropora muricata;Amu;C;ST;4;Heat;0;Tank_6;Indonesia;0,526;1,042;0,495;2;NA;NA
Acropora muricata;Amu;C;ST;4;Heat;0;Tank_6;Indonesia;0,589;1,107;0,468;3;NA;NA
Acropora muricata;Amu;R;VT;3;Control;0;Tank_7;Australia;0,297;0,738;0,598;1;NA;NA
Acropora muricata;Amu;R;VT;3;Control;0;Tank_7;Australia;0,370;0,893;0,586;2;NA;NA
Acropora muricata;Amu;R;VT;3;Control;0;Tank_7;Australia;0,258;0,648;0,602;3;NA;NA
Acropora muricata;Amu;L;VT;3;Control;0;Tank_7;Australia;0,688;1,216;0,434;1;NA;NA
Acropora muricata;Amu;L;VT;3;Control;0;Tank_7;Australia;0,571;0,960;0,405;2;NA;NA
Acropora muricata;Amu;L;VT;3;Control;0;Tank_7;Australia;0,334;0,711;0,530;3;NA;NA
Acropora muricata;Amu;Q;VT;3;Control;0;Tank_7;Australia;0,314;0,738;0,575;1;NA;NA
Acropora muricata;Amu;Q;VT;3;Control;0;Tank_7;Australia;0,529;1,145;0,538;2;NA;NA
Acropora muricata;Amu;Q;VT;3;Control;0;Tank_7;Australia;0,420;0,973;0,568;3;NA;NA
Acropora muricata;Amu;N;Ambient;3;Control;0;Tank_7;Australia;0,516;1,376;0,625;1;NA;NA
Acropora muricata;Amu;N;Ambient;3;Control;0;Tank_7;Australia;0,328;0,874;0,625;2;NA;NA
Acropora muricata;Amu;N;Ambient;3;Control;0;Tank_7;Australia;0,495;1,339;0,630;3;NA;NA
Acropora muricata;Amu;Q;ST;3;Control;0;Tank_7;Australia;0,611;1,399;0,563;1;NA;NA
Acropora muricata;Amu;Q;ST;3;Control;0;Tank_7;Australia;0,564;1,384;0,592;2;NA;NA
Acropora muricata;Amu;Q;ST;3;Control;0;Tank_7;Australia;0,445;1,118;0,602;3;NA;NA
Acropora muricata;Amu;R;Ambient;3;Control;0;Tank_7;Australia;0,420;1,167;0,640;1;NA;NA
Acropora muricata;Amu;R;Ambient;3;Control;0;Tank_7;Australia;0,344;0,981;0,649;2;NA;NA
Acropora muricata;Amu;R;Ambient;3;Control;0;Tank_7;Australia;0,414;1,142;0,637;3;NA;NA
Acropora muricata;Amu;N;ST;3;Control;0;Tank_7;Australia;0,748;1,483;0,496;1;NA;NA
Acropora muricata;Amu;N;ST;3;Control;0;Tank_7;Australia;0,702;1,475;0,524;2;NA;NA
Acropora muricata;Amu;N;ST;3;Control;0;Tank_7;Australia;0,740;1,433;0,484;3;NA;NA
Acropora muricata;Amu;N;VT;3;Control;0;Tank_7;Australia;0,688;1,116;0,384;1;NA;NA
Acropora muricata;Amu;N;VT;3;Control;0;Tank_7;Australia;0,475;0,824;0,424;2;NA;NA
Acropora muricata;Amu;N;VT;3;Control;0;Tank_7;Australia;0,748;1,438;0,480;3;NA;NA
Acropora muricata;Amu;R;ST;3;Control;0;Tank_7;Australia;0,365;0,924;0,605;1;NA;NA
Acropora muricata;Amu;R;ST;3;Control;0;Tank_7;Australia;0,548;1,453;0,623;2;NA;NA
Acropora muricata;Amu;R;ST;3;Control;0;Tank_7;Australia;0,607;1,544;0,607;3;NA;NA
Acropora muricata;Amu;Q;Ambient;3;Control;0;Tank_7;Australia;0,372;1,000;0,628;1;NA;NA
Acropora muricata;Amu;Q;Ambient;3;Control;0;Tank_7;Australia;0,387;1,048;0,631;2;NA;NA
Acropora muricata;Amu;Q;Ambient;3;Control;0;Tank_7;Australia;0,296;0,812;0,635;3;NA;NA
Acropora muricata;Amu;L;ST;3;Control;0;Tank_7;Australia;0,759;1,362;0,443;1;NA;NA
Acropora muricata;Amu;L;ST;3;Control;0;Tank_7;Australia;0,511;1,126;0,546;2;NA;NA
Acropora muricata;Amu;L;ST;3;Control;0;Tank_7;Australia;0,581;1,147;0,493;3;NA;NA
Acropora muricata;Amu;L;Ambient;3;Control;0;Tank_7;Australia;0,599;1,640;0,635;1;NA;NA
Acropora muricata;Amu;L;Ambient;3;Control;0;Tank_7;Australia;0,308;0,817;0,623;2;NA;NA
Acropora muricata;Amu;L;Ambient;3;Control;0;Tank_7;Australia;0,357;0,940;0,620;3;NA;NA
Acropora muricata;Amu;L;VT;4;Heat;0;Tank_8;Australia;0,476;0,771;0,383;1;NA;NA
Acropora muricata;Amu;L;VT;4;Heat;0;Tank_8;Australia;0,575;1,054;0,454;2;NA;NA
Acropora muricata;Amu;L;VT;4;Heat;0;Tank_8;Australia;0,767;1,563;0,509;3;NA;NA
Acropora muricata;Amu;N;VT;4;Heat;0;Tank_8;Australia;0,455;0,898;0,493;1;NA;NA
Acropora muricata;Amu;N;VT;4;Heat;0;Tank_8;Australia;0,524;0,973;0,461;2;NA;NA
Acropora muricata;Amu;N;VT;4;Heat;0;Tank_8;Australia;0,662;1,130;0,414;3;NA;NA
Acropora muricata;Amu;R;VT;4;Heat;0;Tank_8;Australia;0,446;1,116;0,600;1;NA;NA
Acropora muricata;Amu;R;VT;4;Heat;0;Tank_8;Australia;0,332;0,851;0,610;2;NA;NA
Acropora muricata;Amu;R;VT;4;Heat;0;Tank_8;Australia;0,423;1,117;0,621;3;NA;NA
Acropora muricata;Amu;R;Ambient;4;Heat;0;Tank_8;Australia;0,399;1,123;0,645;1;NA;NA
Acropora muricata;Amu;R;Ambient;4;Heat;0;Tank_8;Australia;0,420;1,159;0,638;2;NA;NA
Acropora muricata;Amu;R;Ambient;4;Heat;0;Tank_8;Australia;0,372;1,061;0,649;3;NA;NA
Acropora muricata;Amu;Q;ST;4;Heat;0;Tank_8;Australia;0,419;0,999;0,581;1;NA;NA
Acropora muricata;Amu;Q;ST;4;Heat;0;Tank_8;Australia;0,330;0,810;0,593;2;NA;NA
Acropora muricata;Amu;Q;ST;4;Heat;0;Tank_8;Australia;0,390;0,949;0,589;3;NA;NA
Acropora muricata;Amu;Q;Ambient;4;Heat;0;Tank_8;Australia;0,213;0,540;0,606;1;NA;NA
Acropora muricata;Amu;Q;Ambient;4;Heat;0;Tank_8;Australia;0,368;1,022;0,640;2;NA;NA
Acropora muricata;Amu;Q;Ambient;4;Heat;0;Tank_8;Australia;0,353;0,981;0,640;3;NA;NA
Acropora muricata;Amu;R;ST;4;Heat;0;Tank_8;Australia;0,411;0,948;0,566;1;NA;NA
Acropora muricata;Amu;R;ST;4;Heat;0;Tank_8;Australia;0,498;1,094;0,545;2;NA;NA
Acropora muricata;Amu;R;ST;4;Heat;0;Tank_8;Australia;0,382;0,815;0,531;3;NA;NA
Acropora muricata;Amu;N;ST;4;Heat;0;Tank_8;Australia;0,511;0,949;0,462;1;NA;NA
Acropora muricata;Amu;N;ST;4;Heat;0;Tank_8;Australia;0,792;1,510;0,475;2;NA;NA
Acropora muricata;Amu;N;ST;4;Heat;0;Tank_8;Australia;0,552;1,473;0,625;3;NA;NA
Acropora muricata;Amu;Q;VT;4;Heat;0;Tank_8;Australia;0,439;1,024;0,571;1;NA;NA
Acropora muricata;Amu;Q;VT;4;Heat;0;Tank_8;Australia;0,519;1,133;0,542;2;NA;NA
Acropora muricata;Amu;Q;VT;4;Heat;0;Tank_8;Australia;0,371;0,830;0,553;3;NA;NA
Acropora muricata;Amu;N;Ambient;4;Heat;0;Tank_8;Australia;0,538;1,397;0,615;1;NA;NA
Acropora muricata;Amu;N;Ambient;4;Heat;0;Tank_8;Australia;0,604;1,582;0,618;2;NA;NA
Acropora muricata;Amu;N;Ambient;4;Heat;0;Tank_8;Australia;0,619;1,656;0,626;3;NA;NA
Acropora muricata;Amu;L;ST;4;Heat;0;Tank_8;Australia;0,777;1,781;0,564;1;NA;NA
Acropora muricata;Amu;L;ST;4;Heat;0;Tank_8;Australia;0,627;1,381;0,546;2;NA;NA
Acropora muricata;Amu;L;ST;4;Heat;0;Tank_8;Australia;0,528;1,189;0,556;3;NA;NA
Acropora muricata;Amu;L;Ambient;4;Heat;0;Tank_8;Australia;0,540;1,436;0,624;1;NA;NA
Acropora muricata;Amu;L;Ambient;4;Heat;0;Tank_8;Australia;0,588;1,558;0,623;2;NA;NA
Acropora muricata;Amu;L;Ambient;4;Heat;0;Tank_8;Australia;0,436;1,156;0,623;3;NA;NA
Montipora digitata;Mdi;B;ST;1;Control;0;Tank_9;Indonesia;0,300;0,746;0,598;1;NA;NA
Montipora digitata;Mdi;B;ST;1;Control;0;Tank_9;Indonesia;0,266;0,661;0,598;2;NA;NA
Montipora digitata;Mdi;B;ST;1;Control;0;Tank_9;Indonesia;0,210;0,563;0,627;3;NA;NA
Montipora digitata;Mdi;A;ST;1;Control;0;Tank_9;Indonesia;0,353;0,951;0,629;1;NA;NA
Montipora digitata;Mdi;A;ST;1;Control;0;Tank_9;Indonesia;0,384;0,997;0,615;2;NA;NA
Montipora digitata;Mdi;A;ST;1;Control;0;Tank_9;Indonesia;0,393;1,019;0,614;3;NA;NA
Montipora digitata;Mdi;C;VT;1;Control;0;Tank_9;Indonesia;0,348;0,865;0,598;1;NA;NA
Montipora digitata;Mdi;C;VT;1;Control;0;Tank_9;Indonesia;0,361;0,888;0,593;2;NA;NA
Montipora digitata;Mdi;C;VT;1;Control;0;Tank_9;Indonesia;0,429;1,096;0,609;3;NA;NA
Montipora digitata;Mdi;D;Ambient;1;Control;0;Tank_9;Indonesia;0,430;1,112;0,613;1;NA;NA
Montipora digitata;Mdi;D;Ambient;1;Control;0;Tank_9;Indonesia;0,494;1,235;0,600;2;NA;NA
Montipora digitata;Mdi;D;Ambient;1;Control;0;Tank_9;Indonesia;0,338;0,881;0,616;3;NA;NA
Montipora digitata;Mdi;B;VT;1;Control;0;Tank_9;Indonesia;0,517;1,221;0,577;1;NA;NA
Montipora digitata;Mdi;B;VT;1;Control;0;Tank_9;Indonesia;0,406;0,974;0,583;2;NA;NA
Montipora digitata;Mdi;B;VT;1;Control;0;Tank_9;Indonesia;0,507;1,258;0,597;3;NA;NA
Montipora digitata;Mdi;C;Ambient;1;Control;0;Tank_9;Indonesia;0,520;1,303;0,601;1;NA;NA
Montipora digitata;Mdi;C;Ambient;1;Control;0;Tank_9;Indonesia;0,441;1,120;0,606;2;NA;NA
